"","date","year","month","day","co2_ppm","decade","year_of_decade","date_scale"
"1577",2004-08-01,2004,8,1,376.91,"2000's",4,1978-08-01
"1578",2004-08-08,2004,8,8,376.41,"2000's",4,1978-08-08
"1579",2004-08-15,2004,8,15,375.95,"2000's",4,1978-08-15
"1580",2004-08-22,2004,8,22,376.27,"2000's",4,1978-08-22
"1581",2004-08-29,2004,8,29,374.17,"2000's",4,1978-08-29
"1582",2004-09-05,2004,9,5,374.62,"2000's",4,1978-09-05
"1583",2004-09-12,2004,9,12,374.23,"2000's",4,1978-09-12
"1584",2004-09-19,2004,9,19,374.57,"2000's",4,1978-09-19
"1585",2004-09-26,2004,9,26,374.48,"2000's",4,1978-09-26
"1586",2004-10-03,2004,10,3,374.16,"2000's",4,1978-10-03
"1587",2004-10-10,2004,10,10,374.4,"2000's",4,1978-10-10
"1588",2004-10-17,2004,10,17,374.74,"2000's",4,1978-10-17
"1589",2004-10-24,2004,10,24,375.13,"2000's",4,1978-10-24
"1590",2004-10-31,2004,10,31,375.48,"2000's",4,1978-10-31
"1591",2004-11-07,2004,11,7,375.63,"2000's",4,1978-11-07
"1592",2004-11-14,2004,11,14,376.98,"2000's",4,1978-11-14
"1593",2004-11-21,2004,11,21,376.9,"2000's",4,1978-11-21
"1594",2004-11-28,2004,11,28,376.99,"2000's",4,1978-11-28
"1595",2004-12-05,2004,12,5,377.72,"2000's",4,1978-12-05
"1596",2004-12-12,2004,12,12,377.4,"2000's",4,1978-12-12
"1597",2004-12-19,2004,12,19,377.95,"2000's",4,1978-12-19
"1598",2004-12-26,2004,12,26,377.99,"2000's",4,1978-12-26
"1599",2005-01-02,2005,1,2,378.36,"2000's",5,1979-01-02
"1600",2005-01-09,2005,1,9,378.61,"2000's",5,1979-01-09
"1601",2005-01-16,2005,1,16,378.52,"2000's",5,1979-01-16
"1602",2005-01-23,2005,1,23,378.8,"2000's",5,1979-01-23
"1603",2005-01-30,2005,1,30,379.59,"2000's",5,1979-01-30
"1604",2005-02-06,2005,2,6,379.4,"2000's",5,1979-02-06
"1605",2005-02-13,2005,2,13,380.1,"2000's",5,1979-02-13
"1606",2005-02-20,2005,2,20,380.06,"2000's",5,1979-02-20
"1607",2005-02-27,2005,2,27,381.54,"2000's",5,1979-02-27
"1608",2005-03-06,2005,3,6,380.24,"2000's",5,1979-03-06
"1609",2005-03-13,2005,3,13,381.46,"2000's",5,1979-03-13
"1610",2005-03-20,2005,3,20,380.4,"2000's",5,1979-03-20
"1611",2005-03-27,2005,3,27,381.95,"2000's",5,1979-03-27
"1612",2005-04-03,2005,4,3,382.49,"2000's",5,1979-04-03
"1613",2005-04-10,2005,4,10,382.28,"2000's",5,1979-04-10
"1614",2005-04-17,2005,4,17,382.35,"2000's",5,1979-04-17
"1615",2005-04-24,2005,4,24,382.76,"2000's",5,1979-04-24
"1616",2005-05-01,2005,5,1,382.13,"2000's",5,1979-05-01
"1617",2005-05-08,2005,5,8,382.15,"2000's",5,1979-05-08
"1618",2005-05-15,2005,5,15,382.82,"2000's",5,1979-05-15
"1619",2005-05-22,2005,5,22,383.2,"2000's",5,1979-05-22
"1620",2005-05-29,2005,5,29,382.98,"2000's",5,1979-05-29
"1621",2005-06-05,2005,6,5,382.82,"2000's",5,1979-06-05
"1622",2005-06-12,2005,6,12,382.6,"2000's",5,1979-06-12
"1623",2005-06-19,2005,6,19,382.13,"2000's",5,1979-06-19
"1624",2005-06-26,2005,6,26,381.56,"2000's",5,1979-06-26
"1625",2005-07-03,2005,7,3,381.28,"2000's",5,1979-07-03
"1626",2005-07-10,2005,7,10,381.05,"2000's",5,1979-07-10
"1627",2005-07-17,2005,7,17,380.95,"2000's",5,1979-07-17
"1628",2005-07-24,2005,7,24,380.34,"2000's",5,1979-07-24
"1629",2005-07-31,2005,7,31,380.03,"2000's",5,1979-07-31
"1630",2005-08-07,2005,8,7,379.1,"2000's",5,1979-08-07
"1631",2005-08-14,2005,8,14,379.02,"2000's",5,1979-08-14
"1632",2005-08-21,2005,8,21,378.18,"2000's",5,1979-08-21
"1633",2005-08-28,2005,8,28,378.14,"2000's",5,1979-08-28
"1634",2005-09-04,2005,9,4,377.55,"2000's",5,1979-09-04
"1635",2005-09-11,2005,9,11,376.41,"2000's",5,1979-09-11
"1636",2005-09-18,2005,9,18,376.53,"2000's",5,1979-09-18
"1637",2005-09-25,2005,9,25,376.64,"2000's",5,1979-09-25
"1638",2005-10-02,2005,10,2,376.83,"2000's",5,1979-10-02
"1639",2005-10-09,2005,10,9,377.1,"2000's",5,1979-10-09
"1640",2005-10-16,2005,10,16,377.371190635371,"2000's",5,1979-10-16
"1641",2005-10-23,2005,10,23,377.7,"2000's",5,1979-10-23
"1642",2005-10-30,2005,10,30,378,"2000's",5,1979-10-30
"1643",2005-11-06,2005,11,6,378.14,"2000's",5,1979-11-06
"1644",2005-11-13,2005,11,13,379.05,"2000's",5,1979-11-13
"1645",2005-11-20,2005,11,20,378.67,"2000's",5,1979-11-20
"1646",2005-11-27,2005,11,27,379.22,"2000's",5,1979-11-27
"1647",2005-12-04,2005,12,4,380.12,"2000's",5,1979-12-04
"1648",2005-12-11,2005,12,11,380.37,"2000's",5,1979-12-11
"1649",2005-12-18,2005,12,18,380.44,"2000's",5,1979-12-18
"1650",2005-12-25,2005,12,25,380.69,"2000's",5,1979-12-25
"1651",2006-01-01,2006,1,1,381.46,"2000's",6,1980-01-01
"1652",2006-01-08,2006,1,8,381.4,"2000's",6,1980-01-08
"1653",2006-01-15,2006,1,15,381.75,"2000's",6,1980-01-15
"1654",2006-01-22,2006,1,22,381.82,"2000's",6,1980-01-22
"1655",2006-01-29,2006,1,29,381.82,"2000's",6,1980-01-29
"1656",2006-02-05,2006,2,5,382.49,"2000's",6,1980-02-05
"1657",2006-02-12,2006,2,12,382.8,"2000's",6,1980-02-12
"1658",2006-02-19,2006,2,19,382.13,"2000's",6,1980-02-19
"1659",2006-02-26,2006,2,26,382.33,"2000's",6,1980-02-26
"1660",2006-03-05,2006,3,5,383.08,"2000's",6,1980-03-05
"1661",2006-03-12,2006,3,12,383.06,"2000's",6,1980-03-12
"1662",2006-03-19,2006,3,19,383.09,"2000's",6,1980-03-19
"1663",2006-03-26,2006,3,26,382.62,"2000's",6,1980-03-26
"1664",2006-04-02,2006,4,2,384.37,"2000's",6,1980-04-02
"1665",2006-04-09,2006,4,9,384.96,"2000's",6,1980-04-09
"1666",2006-04-16,2006,4,16,385.05,"2000's",6,1980-04-16
"1667",2006-04-23,2006,4,23,384.94,"2000's",6,1980-04-23
"1668",2006-04-30,2006,4,30,385.07,"2000's",6,1980-04-30
"1669",2006-05-07,2006,5,7,385.21,"2000's",6,1980-05-07
"1670",2006-05-14,2006,5,14,385.51,"2000's",6,1980-05-14
"1671",2006-05-21,2006,5,21,385.14,"2000's",6,1980-05-21
"1672",2006-05-28,2006,5,28,384.85,"2000's",6,1980-05-28
"1673",2006-06-04,2006,6,4,384.37,"2000's",6,1980-06-04
"1674",2006-06-11,2006,6,11,384.46,"2000's",6,1980-06-11
"1675",2006-06-18,2006,6,18,384.12,"2000's",6,1980-06-18
"1676",2006-06-25,2006,6,25,383.63,"2000's",6,1980-06-25
"1677",2006-07-02,2006,7,2,383.3,"2000's",6,1980-07-02
"1678",2006-07-09,2006,7,9,383.01,"2000's",6,1980-07-09
"1679",2006-07-16,2006,7,16,381.98,"2000's",6,1980-07-16
"1680",2006-07-23,2006,7,23,382.3,"2000's",6,1980-07-23
"1681",2006-07-30,2006,7,30,381.7,"2000's",6,1980-07-30
"1682",2006-08-06,2006,8,6,380.78,"2000's",6,1980-08-06
"1683",2006-08-13,2006,8,13,380.59,"2000's",6,1980-08-13
"1684",2006-08-20,2006,8,20,379.98,"2000's",6,1980-08-20
"1685",2006-08-27,2006,8,27,379.74,"2000's",6,1980-08-27
"1686",2006-09-03,2006,9,3,378.81,"2000's",6,1980-09-03
"1687",2006-09-10,2006,9,10,379.36,"2000's",6,1980-09-10
"1688",2006-09-17,2006,9,17,378.86,"2000's",6,1980-09-17
"1689",2006-09-24,2006,9,24,379.06,"2000's",6,1980-09-24
"1690",2006-10-01,2006,10,1,379.11,"2000's",6,1980-10-01
"1691",2006-10-08,2006,10,8,379.09,"2000's",6,1980-10-08
"1692",2006-10-15,2006,10,15,379.12,"2000's",6,1980-10-15
"1693",2006-10-22,2006,10,22,379.67,"2000's",6,1980-10-22
"1694",2006-10-29,2006,10,29,379.84,"2000's",6,1980-10-29
"1695",2006-11-05,2006,11,5,379.96,"2000's",6,1980-11-05
"1696",2006-11-12,2006,11,12,380.19,"2000's",6,1980-11-12
"1697",2006-11-19,2006,11,19,380.57,"2000's",6,1980-11-19
"1698",2006-11-26,2006,11,26,381.44,"2000's",6,1980-11-26
"1699",2006-12-03,2006,12,3,381.67,"2000's",6,1980-12-03
"1700",2006-12-10,2006,12,10,381.9,"2000's",6,1980-12-10
"1701",2006-12-17,2006,12,17,382.39,"2000's",6,1980-12-17
"1702",2006-12-24,2006,12,24,382.18,"2000's",6,1980-12-24
"1703",2006-12-31,2006,12,31,382.29,"2000's",6,1980-12-31
"1704",2007-01-07,2007,1,7,383.14,"2000's",7,1981-01-07
"1705",2007-01-14,2007,1,14,382.65,"2000's",7,1981-01-14
"1706",2007-01-21,2007,1,21,383.77,"2000's",7,1981-01-21
"1707",2007-01-28,2007,1,28,383.88,"2000's",7,1981-01-28
"1708",2007-02-04,2007,2,4,383.48,"2000's",7,1981-02-04
"1709",2007-02-11,2007,2,11,385.03,"2000's",7,1981-02-11
"1710",2007-02-18,2007,2,18,384.93,"2000's",7,1981-02-18
"1711",2007-02-25,2007,2,25,384.22,"2000's",7,1981-02-25
"1712",2007-03-04,2007,3,4,383.62,"2000's",7,1981-03-04
"1713",2007-03-11,2007,3,11,384.55,"2000's",7,1981-03-11
"1714",2007-03-18,2007,3,18,385.29,"2000's",7,1981-03-18
"1715",2007-03-25,2007,3,25,386.08,"2000's",7,1981-03-25
"1716",2007-04-01,2007,4,1,386.07,"2000's",7,1981-04-01
"1717",2007-04-08,2007,4,8,385.93,"2000's",7,1981-04-08
"1718",2007-04-15,2007,4,15,387.51,"2000's",7,1981-04-15
"1719",2007-04-22,2007,4,22,387.18,"2000's",7,1981-04-22
"1720",2007-04-29,2007,4,29,386.82,"2000's",7,1981-04-29
"1721",2007-05-06,2007,5,6,386.46,"2000's",7,1981-05-06
"1722",2007-05-13,2007,5,13,386.88,"2000's",7,1981-05-13
"1723",2007-05-20,2007,5,20,386.74,"2000's",7,1981-05-20
"1724",2007-05-27,2007,5,27,387.14,"2000's",7,1981-05-27
"1725",2007-06-03,2007,6,3,387.13,"2000's",7,1981-06-03
"1726",2007-06-10,2007,6,10,386.66,"2000's",7,1981-06-10
"1727",2007-06-17,2007,6,17,385.93,"2000's",7,1981-06-17
"1728",2007-06-24,2007,6,24,385.27,"2000's",7,1981-06-24
"1729",2007-07-01,2007,7,1,385.61,"2000's",7,1981-07-01
"1730",2007-07-08,2007,7,8,385.35,"2000's",7,1981-07-08
"1731",2007-07-15,2007,7,15,384.32,"2000's",7,1981-07-15
"1732",2007-07-22,2007,7,22,384.04,"2000's",7,1981-07-22
"1733",2007-07-29,2007,7,29,383.11,"2000's",7,1981-07-29
"1734",2007-08-05,2007,8,5,382.7,"2000's",7,1981-08-05
"1735",2007-08-12,2007,8,12,382.11,"2000's",7,1981-08-12
"1736",2007-08-19,2007,8,19,382.33,"2000's",7,1981-08-19
"1737",2007-08-26,2007,8,26,381.86,"2000's",7,1981-08-26
"1738",2007-09-02,2007,9,2,381.76,"2000's",7,1981-09-02
"1739",2007-09-09,2007,9,9,380.88,"2000's",7,1981-09-09
"1740",2007-09-16,2007,9,16,381.03,"2000's",7,1981-09-16
"1741",2007-09-23,2007,9,23,380.91,"2000's",7,1981-09-23
"1742",2007-09-30,2007,9,30,381.12,"2000's",7,1981-09-30
"1743",2007-10-07,2007,10,7,381.19,"2000's",7,1981-10-07
"1744",2007-10-14,2007,10,14,381.27,"2000's",7,1981-10-14
"1745",2007-10-21,2007,10,21,381.59,"2000's",7,1981-10-21
"1746",2007-10-28,2007,10,28,382,"2000's",7,1981-10-28
"1747",2007-11-04,2007,11,4,382.26,"2000's",7,1981-11-04
"1748",2007-11-11,2007,11,11,382.46,"2000's",7,1981-11-11
"1749",2007-11-18,2007,11,18,383.29,"2000's",7,1981-11-18
"1750",2007-11-25,2007,11,25,383.12,"2000's",7,1981-11-25
"1751",2007-12-02,2007,12,2,383.91,"2000's",7,1981-12-02
"1752",2007-12-09,2007,12,9,383.95,"2000's",7,1981-12-09
"1753",2007-12-16,2007,12,16,384.63,"2000's",7,1981-12-16
"1754",2007-12-23,2007,12,23,384.18,"2000's",7,1981-12-23
"1755",2007-12-30,2007,12,30,385.02,"2000's",7,1981-12-30
"1756",2008-01-06,2008,1,6,384.67,"2000's",8,1982-01-06
"1757",2008-01-13,2008,1,13,386.05,"2000's",8,1982-01-13
"1758",2008-01-20,2008,1,20,386.25,"2000's",8,1982-01-20
"1759",2008-01-27,2008,1,27,387.02,"2000's",8,1982-01-27
"1760",2008-02-03,2008,2,3,386.25,"2000's",8,1982-02-03
"1761",2008-02-10,2008,2,10,386.2,"2000's",8,1982-02-10
"1762",2008-02-17,2008,2,17,385.54,"2000's",8,1982-02-17
"1763",2008-02-24,2008,2,24,385.62,"2000's",8,1982-02-24
"1764",2008-03-02,2008,3,2,386.06,"2000's",8,1982-03-02
"1765",2008-03-09,2008,3,9,385.95,"2000's",8,1982-03-09
"1766",2008-03-16,2008,3,16,386.08,"2000's",8,1982-03-16
"1767",2008-03-23,2008,3,23,386.97,"2000's",8,1982-03-23
"1768",2008-03-30,2008,3,30,388.31,"2000's",8,1982-03-30
"1769",2008-04-06,2008,4,6,386.98,"2000's",8,1982-04-06
"1770",2008-04-13,2008,4,13,386.72,"2000's",8,1982-04-13
"1771",2008-04-20,2008,4,20,387.58,"2000's",8,1982-04-20
"1772",2008-04-27,2008,4,27,387.52,"2000's",8,1982-04-27
"1773",2008-05-04,2008,5,4,388.77,"2000's",8,1982-05-04
"1774",2008-05-11,2008,5,11,389.11,"2000's",8,1982-05-11
"1775",2008-05-18,2008,5,18,389.13,"2000's",8,1982-05-18
"1776",2008-05-25,2008,5,25,388.82,"2000's",8,1982-05-25
"1777",2008-06-01,2008,6,1,388.76,"2000's",8,1982-06-01
"1778",2008-06-08,2008,6,8,387.74,"2000's",8,1982-06-08
"1779",2008-06-15,2008,6,15,388.11,"2000's",8,1982-06-15
"1780",2008-06-22,2008,6,22,387.53,"2000's",8,1982-06-22
"1781",2008-06-29,2008,6,29,387.333291213436,"2000's",8,1982-06-29
"1782",2008-07-06,2008,7,6,387.564743836403,"2000's",8,1982-07-06
"1783",2008-07-13,2008,7,13,387.548824541168,"2000's",8,1982-07-13
"1784",2008-07-20,2008,7,20,386.61,"2000's",8,1982-07-20
"1785",2008-07-27,2008,7,27,385.14,"2000's",8,1982-07-27
"1786",2008-08-03,2008,8,3,385.46,"2000's",8,1982-08-03
"1787",2008-08-10,2008,8,10,384.17,"2000's",8,1982-08-10
"1788",2008-08-17,2008,8,17,383.91,"2000's",8,1982-08-17
"1789",2008-08-24,2008,8,24,383.52,"2000's",8,1982-08-24
"1790",2008-08-31,2008,8,31,383.73,"2000's",8,1982-08-31
"1791",2008-09-07,2008,9,7,383.26,"2000's",8,1982-09-07
"1792",2008-09-14,2008,9,14,383.6,"2000's",8,1982-09-14
"1793",2008-09-21,2008,9,21,383.28,"2000's",8,1982-09-21
"1794",2008-09-28,2008,9,28,382.97,"2000's",8,1982-09-28
"1795",2008-10-05,2008,10,5,383.1,"2000's",8,1982-10-05
"1796",2008-10-12,2008,10,12,383.07,"2000's",8,1982-10-12
"1797",2008-10-19,2008,10,19,383.29,"2000's",8,1982-10-19
"1798",2008-10-26,2008,10,26,384.21,"2000's",8,1982-10-26
"1799",2008-11-02,2008,11,2,384.01,"2000's",8,1982-11-02
"1800",2008-11-09,2008,11,9,384.33,"2000's",8,1982-11-09
"1801",2008-11-16,2008,11,16,384.57,"2000's",8,1982-11-16
"1802",2008-11-23,2008,11,23,384.72,"2000's",8,1982-11-23
"1803",2008-11-30,2008,11,30,385.28,"2000's",8,1982-11-30
"1804",2008-12-07,2008,12,7,385.52,"2000's",8,1982-12-07
"1805",2008-12-14,2008,12,14,385.77,"2000's",8,1982-12-14
"1806",2008-12-21,2008,12,21,386.15,"2000's",8,1982-12-21
"1807",2008-12-28,2008,12,28,386.46,"2000's",8,1982-12-28
"1808",2009-01-04,2009,1,4,386.63,"2000's",9,1983-01-04
"1809",2009-01-11,2009,1,11,387.24,"2000's",9,1983-01-11
"1810",2009-01-18,2009,1,18,387.37,"2000's",9,1983-01-18
"1811",2009-01-25,2009,1,25,387.74,"2000's",9,1983-01-25
"1812",2009-02-01,2009,2,1,387.25,"2000's",9,1983-02-01
"1813",2009-02-08,2009,2,8,387.16,"2000's",9,1983-02-08
"1814",2009-02-15,2009,2,15,387.84,"2000's",9,1983-02-15
"1815",2009-02-22,2009,2,22,388.45,"2000's",9,1983-02-22
"1816",2009-03-01,2009,3,1,389.3,"2000's",9,1983-03-01
"1817",2009-03-08,2009,3,8,389.03,"2000's",9,1983-03-08
"1818",2009-03-15,2009,3,15,388.42,"2000's",9,1983-03-15
"1819",2009-03-22,2009,3,22,389.51,"2000's",9,1983-03-22
"1820",2009-03-29,2009,3,29,389.26,"2000's",9,1983-03-29
"1821",2009-04-05,2009,4,5,389.65,"2000's",9,1983-04-05
"1822",2009-04-12,2009,4,12,389.15,"2000's",9,1983-04-12
"1823",2009-04-19,2009,4,19,389.78,"2000's",9,1983-04-19
"1824",2009-04-26,2009,4,26,390.74,"2000's",9,1983-04-26
"1825",2009-05-03,2009,5,3,389.98,"2000's",9,1983-05-03
"1826",2009-05-10,2009,5,10,390.39,"2000's",9,1983-05-10
"1827",2009-05-17,2009,5,17,390.6,"2000's",9,1983-05-17
"1828",2009-05-24,2009,5,24,390.62,"2000's",9,1983-05-24
"1829",2009-05-31,2009,5,31,390.07,"2000's",9,1983-05-31
"1830",2009-06-07,2009,6,7,390.42,"2000's",9,1983-06-07
"1831",2009-06-14,2009,6,14,389.64,"2000's",9,1983-06-14
"1832",2009-06-21,2009,6,21,388.73,"2000's",9,1983-06-21
"1833",2009-06-28,2009,6,28,388.9,"2000's",9,1983-06-28
"1834",2009-07-05,2009,7,5,388.7,"2000's",9,1983-07-05
"1835",2009-07-12,2009,7,12,388.57,"2000's",9,1983-07-12
"1836",2009-07-19,2009,7,19,387.9,"2000's",9,1983-07-19
"1837",2009-07-26,2009,7,26,387.58,"2000's",9,1983-07-26
"1838",2009-08-02,2009,8,2,387.28,"2000's",9,1983-08-02
"1839",2009-08-09,2009,8,9,386.22,"2000's",9,1983-08-09
"1840",2009-08-16,2009,8,16,385.91,"2000's",9,1983-08-16
"1841",2009-08-23,2009,8,23,385.83,"2000's",9,1983-08-23
"1842",2009-08-30,2009,8,30,385.36,"2000's",9,1983-08-30
"1843",2009-09-06,2009,9,6,384.9,"2000's",9,1983-09-06
"1844",2009-09-13,2009,9,13,384.96,"2000's",9,1983-09-13
"1845",2009-09-20,2009,9,20,384.84,"2000's",9,1983-09-20
"1846",2009-09-27,2009,9,27,384.23,"2000's",9,1983-09-27
"1847",2009-10-04,2009,10,4,384.08,"2000's",9,1983-10-04
"1848",2009-10-11,2009,10,11,384.58,"2000's",9,1983-10-11
"1849",2009-10-18,2009,10,18,384.92,"2000's",9,1983-10-18
"1850",2009-10-25,2009,10,25,385.22,"2000's",9,1983-10-25
"1851",2009-11-01,2009,11,1,385.58,"2000's",9,1983-11-01
"1852",2009-11-08,2009,11,8,385.9,"2000's",9,1983-11-08
"1853",2009-11-15,2009,11,15,386.55,"2000's",9,1983-11-15
"1854",2009-11-22,2009,11,22,386.59,"2000's",9,1983-11-22
"1855",2009-11-29,2009,11,29,387.28,"2000's",9,1983-11-29
"1856",2009-12-06,2009,12,6,387.18,"2000's",9,1983-12-06
"1857",2009-12-13,2009,12,13,387.07,"2000's",9,1983-12-13
"1858",2009-12-20,2009,12,20,388.61,"2000's",9,1983-12-20
"1859",2009-12-27,2009,12,27,388.8,"2000's",9,1983-12-27
"1860",2010-01-03,2010,1,3,388.37,"2010's",0,1974-01-03
"1861",2010-01-10,2010,1,10,388.54,"2010's",0,1974-01-10
"1862",2010-01-17,2010,1,17,388.54,"2010's",0,1974-01-17
"1863",2010-01-24,2010,1,24,389.21,"2010's",0,1974-01-24
"1864",2010-01-31,2010,1,31,390.91,"2010's",0,1974-01-31
"1865",2010-02-07,2010,2,7,390.55,"2010's",0,1974-02-07
"1866",2010-02-14,2010,2,14,390.43,"2010's",0,1974-02-14
"1867",2010-02-21,2010,2,21,389.79,"2010's",0,1974-02-21
"1868",2010-02-28,2010,2,28,391.14,"2010's",0,1974-02-28
"1869",2010-03-07,2010,3,7,391.59,"2010's",0,1974-03-07
"1870",2010-03-14,2010,3,14,391.38,"2010's",0,1974-03-14
"1871",2010-03-21,2010,3,21,390.5,"2010's",0,1974-03-21
"1872",2010-03-28,2010,3,28,391.96,"2010's",0,1974-03-28
"1873",2010-04-04,2010,4,4,391.39,"2010's",0,1974-04-04
"1874",2010-04-11,2010,4,11,392.93,"2010's",0,1974-04-11
"1875",2010-04-18,2010,4,18,393.53,"2010's",0,1974-04-18
"1876",2010-04-25,2010,4,25,393.42,"2010's",0,1974-04-25
"1877",2010-05-02,2010,5,2,393.2,"2010's",0,1974-05-02
"1878",2010-05-09,2010,5,9,392.81,"2010's",0,1974-05-09
"1879",2010-05-16,2010,5,16,393.64,"2010's",0,1974-05-16
"1880",2010-05-23,2010,5,23,392.93,"2010's",0,1974-05-23
"1881",2010-05-30,2010,5,30,393.51,"2010's",0,1974-05-30
"1882",2010-06-06,2010,6,6,392.99,"2010's",0,1974-06-06
"1883",2010-06-13,2010,6,13,392.1,"2010's",0,1974-06-13
"1884",2010-06-20,2010,6,20,391.86,"2010's",0,1974-06-20
"1885",2010-06-27,2010,6,27,391.36,"2010's",0,1974-06-27
"1886",2010-07-04,2010,7,4,390.77,"2010's",0,1974-07-04
"1887",2010-07-11,2010,7,11,390.06,"2010's",0,1974-07-11
"1888",2010-07-18,2010,7,18,390.47,"2010's",0,1974-07-18
"1889",2010-07-25,2010,7,25,390.04,"2010's",0,1974-07-25
"1890",2010-08-01,2010,8,1,389.07,"2010's",0,1974-08-01
"1891",2010-08-08,2010,8,8,389.02,"2010's",0,1974-08-08
"1892",2010-08-15,2010,8,15,388.67,"2010's",0,1974-08-15
"1893",2010-08-22,2010,8,22,387.8,"2010's",0,1974-08-22
"1894",2010-08-29,2010,8,29,387.72,"2010's",0,1974-08-29
"1895",2010-09-05,2010,9,5,386.32,"2010's",0,1974-09-05
"1896",2010-09-12,2010,9,12,387.24,"2010's",0,1974-09-12
"1897",2010-09-19,2010,9,19,386.96,"2010's",0,1974-09-19
"1898",2010-09-26,2010,9,26,386.97,"2010's",0,1974-09-26
"1899",2010-10-03,2010,10,3,387.14,"2010's",0,1974-10-03
"1900",2010-10-10,2010,10,10,387.02,"2010's",0,1974-10-10
"1901",2010-10-17,2010,10,17,387.62,"2010's",0,1974-10-17
"1902",2010-10-24,2010,10,24,388.02,"2010's",0,1974-10-24
"1903",2010-10-31,2010,10,31,388.24,"2010's",0,1974-10-31
"1904",2010-11-07,2010,11,7,388.25,"2010's",0,1974-11-07
"1905",2010-11-14,2010,11,14,388.82,"2010's",0,1974-11-14
"1906",2010-11-21,2010,11,21,389.69,"2010's",0,1974-11-21
"1907",2010-11-28,2010,11,28,389.86,"2010's",0,1974-11-28
"1908",2010-12-05,2010,12,5,389.97,"2010's",0,1974-12-05
"1909",2010-12-12,2010,12,12,389.64,"2010's",0,1974-12-12
"1910",2010-12-19,2010,12,19,390.34,"2010's",0,1974-12-19
"1911",2010-12-26,2010,12,26,390.14,"2010's",0,1974-12-26
"1912",2011-01-02,2011,1,2,391.74,"2010's",1,1975-01-02
"1913",2011-01-09,2011,1,9,390.96,"2010's",1,1975-01-09
"1914",2011-01-16,2011,1,16,391.7,"2010's",1,1975-01-16
"1915",2011-01-23,2011,1,23,391.56,"2010's",1,1975-01-23
"1916",2011-01-30,2011,1,30,392.26,"2010's",1,1975-01-30
"1917",2011-02-06,2011,2,6,391.63,"2010's",1,1975-02-06
"1918",2011-02-13,2011,2,13,391.84,"2010's",1,1975-02-13
"1919",2011-02-20,2011,2,20,392.24,"2010's",1,1975-02-20
"1920",2011-02-27,2011,2,27,392.26,"2010's",1,1975-02-27
"1921",2011-03-06,2011,3,6,392.07,"2010's",1,1975-03-06
"1922",2011-03-13,2011,3,13,392.69,"2010's",1,1975-03-13
"1923",2011-03-20,2011,3,20,393.09,"2010's",1,1975-03-20
"1924",2011-03-27,2011,3,27,394.21,"2010's",1,1975-03-27
"1925",2011-04-03,2011,4,3,393.19,"2010's",1,1975-04-03
"1926",2011-04-10,2011,4,10,393.28,"2010's",1,1975-04-10
"1927",2011-04-17,2011,4,17,393.73,"2010's",1,1975-04-17
"1928",2011-04-24,2011,4,24,393.5,"2010's",1,1975-04-24
"1929",2011-05-01,2011,5,1,394.33,"2010's",1,1975-05-01
"1930",2011-05-08,2011,5,8,393.08,"2010's",1,1975-05-08
"1931",2011-05-15,2011,5,15,395.1,"2010's",1,1975-05-15
"1932",2011-05-22,2011,5,22,395.29,"2010's",1,1975-05-22
"1933",2011-05-29,2011,5,29,394.41,"2010's",1,1975-05-29
"1934",2011-06-05,2011,6,5,393.7,"2010's",1,1975-06-05
"1935",2011-06-12,2011,6,12,394,"2010's",1,1975-06-12
"1936",2011-06-19,2011,6,19,393.75,"2010's",1,1975-06-19
"1937",2011-06-26,2011,6,26,393.65,"2010's",1,1975-06-26
"1938",2011-07-03,2011,7,3,393.71,"2010's",1,1975-07-03
"1939",2011-07-10,2011,7,10,393.49,"2010's",1,1975-07-10
"1940",2011-07-17,2011,7,17,391.52,"2010's",1,1975-07-17
"1941",2011-07-24,2011,7,24,392.18,"2010's",1,1975-07-24
"1942",2011-07-31,2011,7,31,391.4,"2010's",1,1975-07-31
"1943",2011-08-07,2011,8,7,390.8,"2010's",1,1975-08-07
"1944",2011-08-14,2011,8,14,390.34,"2010's",1,1975-08-14
"1945",2011-08-21,2011,8,21,389.59,"2010's",1,1975-08-21
"1946",2011-08-28,2011,8,28,389.7,"2010's",1,1975-08-28
"1947",2011-09-04,2011,9,4,389.24,"2010's",1,1975-09-04
"1948",2011-09-11,2011,9,11,389.35,"2010's",1,1975-09-11
"1949",2011-09-18,2011,9,18,389.29,"2010's",1,1975-09-18
"1950",2011-09-25,2011,9,25,388.87,"2010's",1,1975-09-25
"1951",2011-10-02,2011,10,2,388.98,"2010's",1,1975-10-02
"1952",2011-10-09,2011,10,9,389.01,"2010's",1,1975-10-09
"1953",2011-10-16,2011,10,16,389.23,"2010's",1,1975-10-16
"1954",2011-10-23,2011,10,23,389.44,"2010's",1,1975-10-23
"1955",2011-10-30,2011,10,30,389.81,"2010's",1,1975-10-30
"1956",2011-11-06,2011,11,6,389.97,"2010's",1,1975-11-06
"1957",2011-11-13,2011,11,13,390.66,"2010's",1,1975-11-13
"1958",2011-11-20,2011,11,20,390.7,"2010's",1,1975-11-20
"1959",2011-11-27,2011,11,27,391.34,"2010's",1,1975-11-27
"1960",2011-12-04,2011,12,4,391.56,"2010's",1,1975-12-04
"1961",2011-12-11,2011,12,11,392.21,"2010's",1,1975-12-11
"1962",2011-12-18,2011,12,18,392.65,"2010's",1,1975-12-18
"1963",2011-12-25,2011,12,25,392.4,"2010's",1,1975-12-25
